Gene,baseMean,log2FoldChange,lfcSE,pvalue,padj,threshold
Trpm7,821.3322414154994,0.680052012291684,0.4372122541869002,0.08010972521941835,0.15295403475035815,FALSE
Nr1h5,7.143411965401258,0.6798504468057424,1.2614544136502936,0.059106016575129906,0.12088586184795877,FALSE
Fstl4,42.90045750572553,0.6796377313443208,0.8472260686024511,0.20090653543242235,0.31182671382239213,FALSE
Haus6,143.6076502017378,0.6794663422292008,0.37801447167352636,0.050039678257857975,0.10629577341196614,FALSE
Mpp3,12.294213501022771,0.6793250152064171,0.891971772584335,0.21167524265756346,0.3242957797939457,FALSE
Tbc1d1,831.9918806792339,0.6793025937530712,0.3688917329474767,0.04678865043711748,0.10091105984678281,FALSE
Actg1,8200.10352242768,0.6791738113471836,0.36471324563345137,0.03955665732300103,0.08855865355682882,FALSE
Oasl1,137.82303692562465,0.679138123866263,0.7059463442866323,0.18697061175651547,0.2949634436511834,FALSE
Ccar1,1140.2502453510413,0.6787236922714971,0.38941590441202195,0.05750547408701927,0.1183900157033067,FALSE
Orm2,38.011776355975485,0.678615104667945,0.8873431781419081,0.20176345306202895,0.3129303013868779,FALSE
2210039B01Rik,3.278863454330989,0.6786062019599071,1.152675178358387,0.1349880770610372,0.2291544871318434,FALSE
Magi3,997.0940567778389,0.6785696222974208,0.5340258530889797,0.1284467420303319,0.22080715537805498,FALSE
Lnpk,131.12628914766637,0.6782480807239527,0.49086316524760243,0.10955050791825229,0.19477551624257325,FALSE
Camkmt,71.43244146432173,0.6781735429638406,0.3983520420506554,0.060331638062360284,0.12283297540538549,FALSE
Ssu2,15.392009441765591,0.6779953348316967,0.9247846947911117,0.19825754917512742,0.30873291819196863,FALSE
Trim62,422.3631802456525,0.6779777757786896,0.36715457115980166,0.04510024879933457,0.09806941913394389,FALSE
Gm10699,5.165399934874026,0.6778515111271977,1.0078004845360562,0.20428747522610666,0.3157541800832657,FALSE
Amacr,281.2023821470848,0.6777985459553687,0.2676367025582395,0.008192401733527636,0.024711611791523598,TRUE
Ibtk,884.8857113156222,0.6774189947051554,0.26928424127775363,0.008629656229876877,0.025816753993146306,TRUE
Ighv6-3,89.25912561725885,0.6771801927049201,1.35588407058637,NA,NA,NA
Rttn,85.44586631715697,0.6770558529700236,0.41039923825181174,0.06755553091845444,0.1343801673756582,FALSE
Trim35,1020.2520443415345,0.677015932586187,0.354372650682971,0.03912358392834935,0.08775192142869574,FALSE
Prep,1942.352015490206,0.6768390010512314,0.3116789785723332,0.021096177346254436,0.05348853476089334,FALSE
Pla2g3,2.3575403761781684,0.676136944204,1.1715186028909437,0.12440354590444055,NA,NA
Mpzl1,874.8357246713632,0.6758968531807114,0.3412400488150824,0.03363921584553497,0.07795979134430403,FALSE
Gm5846,2.5530214098661026,0.6755037211863556,1.210504635712053,0.09823296829269457,0.1785507440815807,FALSE
Gm2541,2.975947143974289,0.6754357817575505,1.170540211953163,0.12312620954874683,0.2137546290772084,FALSE
Mllt3,531.2145967776136,0.6753245839355423,0.29366429981422487,0.01542671964086547,0.04160600648313017,TRUE
Elp3,997.260795595951,0.6752143397890764,0.2937882853140044,0.015048055763342326,0.040749434213960385,TRUE
4930481A15Rik,93.90748020776336,0.6750286002417164,0.7033469414647661,0.19196717696274368,0.3008545503544217,FALSE
Car11,28.66355338539615,0.6746772030825052,0.7187142230856274,0.19220902014123104,0.30111134738509004,FALSE
Gm4804,5.186248134062267,0.6746614618327182,1.0621634015081765,0.18292571001705024,0.2897165303126379,FALSE
Igkv9-124,102.57118536545478,0.6742289396001241,1.2829213876952064,0.0444052174760578,0.09682276091163235,FALSE
Rnf31,669.9983059576736,0.674223311812155,0.3032679395511893,0.01872457277217237,0.04865112750562418,TRUE
Fam120a,4363.9743098286035,0.6740432892992291,0.2831090616180379,0.012446658256571081,0.034875471219484006,TRUE
Nipal4,4.481161925681977,0.6740431186397037,1.0581462009530007,0.19685309502060436,0.3069668012417421,FALSE
Capn1,2586.4429913762374,0.6739436480785436,0.3373888762820595,0.03186871001864802,0.07464516463358409,FALSE
D430041D05Rik,9.662091538082922,0.673879907094588,0.8871379342892858,0.21566890964471777,0.32881758811335304,FALSE
Zc3hav1,1287.2168677382158,0.6738056735941949,0.2846918065510963,0.013385537371816598,0.037052964830309905,TRUE
Nmnat2,55.67332126331356,0.6736680801407995,0.5671689962984635,0.14642954603648578,0.24427769039862907,FALSE
Klhl5,1713.111920621785,0.673666900414186,0.4891707375966277,0.10883341805390477,0.19375038136579045,FALSE
Gm46447,4.211301237990194,0.6735796944390569,0.9679526350640606,0.21937218140165782,0.3332530659394873,FALSE
Iqsec1,1571.1839218694906,0.6732469257689188,0.28062644812754195,0.011776027630026052,0.03332886869926007,TRUE
Gm43372,2.5776740068407693,0.6730571659803013,1.1520421579777627,0.13650901554531839,0.23126867442758853,FALSE
Tsku,523.5884805820699,0.6729034118712823,0.46168282013424844,0.09555938300901316,0.1748382540951803,FALSE
Inf2,2127.8944178365296,0.6728881704916997,0.39970604965296425,0.06080404895418448,0.12366200582687945,FALSE
Hdac6,631.297601978926,0.6728545695284794,0.394250232951977,0.060383040251747906,0.12291170308519542,FALSE
Msh3,261.7348413974788,0.6727605586798835,0.3480543677382996,0.03763648977296272,0.08515396814661863,FALSE
Slc25a42,149.91491270791713,0.6726868699381229,0.30660431221729845,0.020701779212658353,0.052703064038516,FALSE
Upf3b,363.2960748312989,0.6726087950692932,0.4247765424785138,0.07564949775695165,0.14654009213886782,FALSE
Zc3h12d,66.2112543234824,0.6722437022971685,0.7256434899548808,0.19564366069220404,0.30537684909953094,FALSE
Smarca5,1010.1840927835984,0.6722136357023198,0.3430278536443204,0.035195650427250535,0.08082941131311819,FALSE
Cox15,571.0348524611428,0.6718370009556002,0.2689674902297999,0.009119985556033676,0.026978443328107587,TRUE
Krt33a,2.8200473368359655,0.6715452465712376,1.2433384525137876,0.07802932918577836,0.1499458689957646,FALSE
Gm8437,66.79809694123377,0.6714502530273764,0.7136721393201657,0.19463134988156855,0.30406718535758526,FALSE
Omd,7.3618499484823845,0.6710982144203113,1.1680715878427743,0.13214040294354032,0.22535332758920923,FALSE
Spink5,1188.2968099542738,0.6710529513532145,1.0489341102673446,0.17122902181258043,0.27574042927025905,FALSE
Prkcz,889.5651204184475,0.6710331512729866,0.2652832954377137,0.008185132327120436,0.024697402246805254,TRUE
Golph3l,1259.9494936881479,0.6709561513658684,0.39264176080488794,0.05997260588157909,0.12229546387914698,FALSE
Fndc7,32.16220326210154,0.6707006100492771,0.7042459849550418,0.19935513837288324,0.31001699261225313,FALSE
Kcnq1,925.0045745053695,0.6704327657579897,0.5032602381554612,0.11940952871450293,0.2085588484423667,FALSE
Fbxo34,597.3026629523357,0.6702879969277596,0.33561056316613064,0.032402279568785906,0.07574788169961394,FALSE
Tent4a,501.1599936046068,0.6701584717838892,0.2486661676468153,0.005148175754600914,0.01676261307852431,TRUE
Helb,225.52630952966373,0.6700325393296387,0.22917704705752415,0.002508319540839386,0.009262262573814909,TRUE
Rnf165,5.1307108477572845,0.6699974699480536,1.212505823807401,0.08946622102612736,0.16629553214995077,FALSE
Magi1,668.782075054237,0.6697034477087194,0.46801374772965343,0.10100542954381096,0.18247331249703075,FALSE
Wnt3a,35.02612365901759,0.6687130255399873,0.890266179776508,0.20583926953641446,0.31735949169569416,FALSE
Lin52,250.09967448077356,0.6684946414130944,0.3205193366105629,0.026564367619027807,0.06443336058365771,FALSE
Naf1,208.5907558277786,0.6684141484136148,0.6367269082879786,0.17605270290509303,0.2813957136597799,FALSE
Rara,641.489068448585,0.6681905394300288,0.2874532757466258,0.014911236353038803,0.040453505560685186,TRUE
Gm44065,2.4989883773940633,0.667902408095918,1.1953038811733967,0.10576458954571562,NA,NA
Atad1,1426.985926359277,0.6676895071314416,0.33012227135414585,0.030815013310023346,0.0726353885164836,FALSE
2610008E11Rik,253.0852552918387,0.667348550693157,0.39609279570105166,0.06395123858815382,0.1286957845245814,FALSE
Gm45447,15.186821494133607,0.6673019642422782,0.6801629167213623,0.19162516035002752,0.30044048733511586,FALSE
Fmo6,55.73315938232359,0.6669304226154209,1.1331816928674678,0.13633691953021926,0.23101766273421248,FALSE
Ube2d1,433.9870950909782,0.6664287311699489,0.28850311356270797,0.015126779809810748,0.04093105313834792,TRUE
Pdlim5,1463.722634641781,0.666003208287835,0.25458226562839303,0.006493685598354002,0.020354051059623967,TRUE
Utp15,309.8707628574403,0.6659752598862466,0.2211049529568005,0.00191104227607387,0.007368218721710817,TRUE
Ttc9,3093.7559300844796,0.665788719479658,0.4553424741573759,0.09580900740172811,0.1752006145581473,FALSE
Eef2-ps2,102.09630968654331,0.6655385429018897,0.5539242583869789,0.14636049812530538,0.2442082468719983,FALSE
Akap10,495.5176825463723,0.6655066440329764,0.2457196865812158,0.004992272907171336,0.016315528774833696,TRUE
Pheta1,652.6027882581227,0.6654568102308548,0.4456167447995628,0.09128229706849145,0.16897002518356502,FALSE
Gm37475,2.9872087097403446,0.6651000898874192,1.1781110564243846,0.11601654328967469,0.2039313220594212,FALSE
Ighv14-4,95.98411662607928,0.6650003798997431,1.2847563900916557,NA,NA,NA
Zbtb8a,187.79249190217888,0.6649832712583497,0.34281025724509223,0.037455245709090146,0.0848279585187688,FALSE
Upk3bl,1337.601619016152,0.6647223934209294,0.8727476440714298,0.21236579641169118,0.3251167089395478,FALSE
Trim23,269.08236035618864,0.6644065270796039,0.41970236445389636,0.07761057475701955,0.14943867401598468,FALSE
Lysmd4,202.9011006070669,0.6643682384579788,0.26573525340316295,0.009178921440358548,0.027132710229071776,TRUE
Lyst,694.6004428990511,0.6635412806685672,0.28051623993417124,0.013113865664085149,0.03646833429057387,TRUE
Faim2,576.9947282940383,0.6635399805532634,0.7113957527366984,0.2032075249762562,0.3145487568157621,FALSE
Sqstm1,21172.270343944652,0.6635190000407752,0.4849913239303653,0.11074484903949186,0.1965369838855847,FALSE
2010003K11Rik,9.928956530527214,0.6634983439379881,1.0563306225625664,0.18104123741607736,0.28729971954931144,FALSE
Pdik1l,197.19435200157824,0.6633770707083023,0.46010285238630527,0.10099601843187071,0.18247331249703075,FALSE
Ddx27,924.0851351558998,0.6629872903114645,0.25233078848387913,0.0063678784039821155,0.020028004657685686,TRUE
B230219D22Rik,1281.9331062008353,0.6625697253733823,0.49624717568606874,0.1202330287617739,0.2096178650994351,FALSE
Elf3,3645.3500378247377,0.6625312604748718,0.5523621687863562,0.1464981504431638,0.24433233644106067,FALSE
Ap2m1-ps,183.7471389168838,0.662191997305671,0.48004812425899573,0.1129109776845966,0.1995610233360718,FALSE
Gm5297,3.6401397736229515,0.6621495608625529,1.010657990043141,0.20990454188947677,0.3222343388017712,FALSE
Pir,1029.8661200116144,0.6619827004286268,0.5053979930176447,0.12624723761375936,0.218035688149367,FALSE
Bend5,29.221152285101287,0.6619685952207734,0.8448603809339736,0.21506761126900795,0.32815999332502355,FALSE
Zfp385a,496.68457248707176,0.6617475298225325,0.331194179293641,0.03253550850307742,0.07596734296709114,FALSE
Shisa5,6736.039085729902,0.6617181540629016,0.3239123242719168,0.02777921480659544,0.06676764714159922,FALSE
Gm28875,66.88836547512848,0.6616864358888049,0.6829870242537702,0.19205899257908868,0.30094958212169703,FALSE
Pcsk9,3.330599022082852,0.6615669503772468,1.1753263353155792,0.11724049615082192,0.2055827045988847,FALSE
H60c,9.373160662465557,0.6614895362429474,0.934617722968478,0.21791574459657514,0.33145788287400596,FALSE
Clvs1,2.971645367870681,0.6610601835178512,1.1982361263133554,0.09999158833524963,0.1810823276559094,FALSE
Maml3,310.94974059358,0.6609615652205574,0.427288449014213,0.08332250224989342,0.1575962064454464,FALSE
Xkr9,5.221342498050434,0.6609278593706861,1.123218065464303,0.15024526349814266,0.24956847460261952,FALSE
Usp37,257.38756650099833,0.6608339704214616,0.22283511051926422,0.002261013981990859,0.008485395591433425,TRUE
Epha2,3301.6674955572566,0.6607050234298668,0.5374797452056366,0.14189656145199853,0.23844995811549716,FALSE
Kcnk2,378.84292378675474,0.6601409955986044,0.722217212534337,0.20274221942836768,0.31402820640490064,FALSE
Pkp2,1022.8828842385562,0.660050594019731,0.4042115394918714,0.06979613977600728,0.137814716004482,FALSE
Kctd20,1108.3644702177116,0.6600342897749123,0.182485959147445,2.2586526857472784e-4,0.0012193313785892395,TRUE
Gm6329,5.317167194300084,0.6600087672465146,1.2072981665107594,0.08984086915259104,0.16678315020586307,FALSE
Gm15720,1.9529522563391726,0.6600071102442968,1.165421064015907,0.12710261061122705,NA,NA
Bicdl2,480.9621361694033,0.6599958942205083,0.5645460016193055,0.1524572876916435,0.2525257776822975,FALSE
Idua,258.9477598685345,0.6599756754619576,0.49892564909935927,0.1232896778092526,0.2139614554213971,FALSE
Lrrc74b,54.82441916770627,0.6599628129917569,0.9471889134902441,0.20316172334043175,0.31451780826680314,FALSE
Top3b,865.8262045848485,0.6595471930093786,0.2855510354758424,0.015291935180556134,0.041311336224550264,TRUE
Plekhd1os,23.948699577316166,0.6594577399231089,0.8461917413431733,0.21726040452427492,0.33069558537736554,FALSE
Rin2,3267.933288313145,0.6592991339636342,0.2894954299239972,0.016556337784438373,0.044055148301665445,TRUE
Rab3ip,1121.217679200162,0.6592399755091084,0.28463289543583004,0.014491886932817461,0.0395149544121527,TRUE
Trbv3,5.193699055574492,0.6587711762572402,1.2480963037097654,0.06096026139499574,0.12391679964519245,FALSE
Ncbp3,801.3062237066684,0.6587462967662879,0.19068724446791194,4.101798463258318e-4,0.0020329966452683397,TRUE
Opcml,3.1466379965093947,0.6583854819614319,1.246062806746794,0.0631880498828506,0.1274389158993346,FALSE
Ighv8-8,247.45068951323535,0.6582803131453765,1.3227299766169975,0.0085092227566647,0.0255276682699941,TRUE
Aox4,2.4368353345441247,0.6581062530247839,1.1611373042478164,0.12886011946733605,NA,NA
Gm10657,2.0139115669788823,0.6579424074635664,1.2360679600265327,0.07340004097945824,NA,NA
R3hcc1l,538.3524703264262,0.6578229873335601,0.20282203193090761,8.750356968023176e-4,0.003837433674613866,TRUE
Tmem255a,3.648111539563432,0.6578106694371101,1.1428959927037248,0.13914718835489295,0.23460580534421036,FALSE
Crbn,530.98456530367,0.6575080765611904,0.4902867160930983,0.12034740077210729,0.2097725372759823,FALSE
Irak4,411.9758153965577,0.6571699052340331,0.2998906949907889,0.02088705473273146,0.053069833063356255,FALSE
Acin1,2688.8117693262175,0.6570757333824699,0.18008781047364553,2.0639848679063468e-4,0.0011278015249060862,TRUE
Anxa10,472.2685700027879,0.6570077210781311,0.6567972238315463,0.18940600606711497,0.2977834471150464,FALSE
Fam110c,326.3100050377661,0.656642416239636,0.48370209847286805,0.11692621629038429,0.20514955970970358,FALSE
Fubp1,1063.8471526936971,0.6563324986053695,0.2774099871291927,0.013220085914034813,0.036673912713097,TRUE
Git2,958.0672608098413,0.6562582533288709,0.2562140139488658,0.007771827738374777,0.023663557922854312,TRUE
Cnp,1039.9992322358166,0.6559041599440599,0.3422329995316203,0.03960606530996281,0.08863842926139949,FALSE
Slc41a1,1013.6229759429735,0.6556676738808613,0.30124507983402243,0.02201706258268693,0.05537826125802363,FALSE
Ism1,771.0218667559693,0.6556396952455873,0.5964987061762278,0.16922312081891583,0.27346443402452,FALSE
Arhgap28,73.52117337168558,0.6554785719719289,0.5892187414917133,0.16845597803609166,0.27252515343892986,FALSE
Ptpra,1854.8003105938853,0.6553287738726512,0.26123001542343527,0.009029061375688962,0.02675867820965235,TRUE
Ube2z,2713.9831620799896,0.6552607727382441,0.2105415605372831,0.001370630925587939,0.005577577997149065,TRUE
Tspan9,2852.9501657002515,0.655197811250014,0.2899232267852176,0.017428394276221337,0.04581594350555979,TRUE
BC024978,204.41017176843224,0.6547839111198862,0.4270979372450249,0.0867904652237764,0.16246387386260094,FALSE
Xylt2,577.5613860847368,0.6547325162952119,0.362493303370026,0.052580635874861593,0.11038488182427435,FALSE
Gm13136,1.3369043775316958,0.6546899948469286,1.1632720040597964,0.13086905636681162,NA,NA
Tspoap1,20.824673304867442,0.6546681881807288,0.9258170179107749,0.21470987079451506,0.32778021772613897,FALSE
Gm15455,4.811254699355905,0.6546322583040465,1.0069592760309618,0.2227575033691016,0.3369375227251043,FALSE
Osbpl1a,402.18327188008226,0.6545886961555994,0.28710565214665495,0.01631704971331951,0.0435565050768298,TRUE
Aifm1,702.8184932707867,0.6545165796291442,0.27885919439215306,0.013669266573125323,0.03769249981348155,TRUE
Fam169a,5.498661048015447,0.6544948403880975,1.170707058878175,0.11717023109903994,0.20550298095457128,FALSE
Gm14225,3.1758774051278493,0.6544443091940416,1.21370897080727,0.08605018494257566,0.16148525520719578,FALSE
Socs5,1042.50197506848,0.6538648876930357,0.32546219238096097,0.03214814464507888,0.07523577795772189,FALSE
B430010I23Rik,368.943384147576,0.6538616451812033,0.8451704901319933,0.21942823756409227,0.3333119935616336,FALSE
Aen,967.156537154635,0.6534669627300451,0.4426787674620394,0.09508672516117633,0.1742533155092051,FALSE
Arhgap24,194.0583966435542,0.6534577087076774,0.6032113629627686,0.17330668154184983,0.2782422905128215,FALSE
Zfp612,176.63856624481997,0.6525162930236384,0.3979731458526027,0.07100588674018664,0.1397175255854962,FALSE
Lmntd2,38.723448953166574,0.6524115167096053,0.7329498072839432,0.21301906650352473,0.32580677221126164,FALSE
Mymk,3.388288620691029,0.6524059480910767,1.1721291981008695,0.11746723290372686,0.2058182003273232,FALSE
Pdgfb,811.7267724383221,0.6523244102330604,0.2673613540480005,0.01089542526710232,0.0312349546749941,TRUE
Fut8,836.4020674551222,0.6521973845339509,0.37908270601643645,0.05991133282914934,0.12221695062446605,FALSE
Pi4ka,1588.0983583989557,0.6521202382138979,0.21177618617451047,0.0015830067323503022,0.0062971244525082595,TRUE
